StoreId,Upc,Qty,Sku,Uom,Pack,StoreProductName,StoreDescription,Price,Sprice,Start,End,Tax,Altupc1,Altupc2,Altupc3,Altupc4,Altupc5,Vintage,Cost,Deposit,Discountable
10128,#083300034739   ,11,#11651,50 ML,1,CHAMBORD LIQUER                                             ,CHAMBORD LIQUER,3.49,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#083300044776   ,3,#11652,750 M,1,TUACA                                                       ,TUACA,25.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#083300234757   ,7,#11656,750 M,1,CHAMBORD LIQUEUR                                            ,CHAMBORD LIQUEUR,39.99,0.0000, , ,0.0625,#083300034531   , , , , ,,161.94,0,0
10128,#083664107360   ,19,#11657,750 M,1,GLENFIDDICH 12 YR                                           ,GLENFIDDICH 12 YR,54.99,0.0000, , ,0.0625, , , , , ,,482.88,0,0
10128,#083664112210   ,8,#11658,750 M,1,BALVENIE DOUBLE WOOD 12 YR                                  ,BALVENIE DOUBLE WOOD 12 YR,74.99,0.0000, , ,0.0625, , , , , ,,330.9,0,0
10128,#083664858415   ,2,#11660,750 M,1,BALVENIE PORTWOOD 21 YR                                     ,BALVENIE PORTWOOD 21 YR,369.99,0.0000, , ,0.0625, , , , , ,,736.2,0,0
10128,#083664864461   ,3,#11661,750 M,1,SAILOR JERRY SPICED RUM                                     ,SAILOR JERRY SPICED RUM,23.99,0.0000, , ,0.0625, , , , , ,,179.88,0,0
10128,#083664868735   ,28,#11662,1.75 ,1,SAILOR JERRY SPICED RUM                                     ,SAILOR JERRY SPICED RUM,29.99,0.0000, , ,0.0625, , , , , ,,134.34,0,0
10128,#083664868902   ,9,#11664,1.75 ,1,MILAGRO - SILVER                                            ,MILAGRO - SILVER,49.99,0.0000, , ,0.0625, , , , , ,,263.94,0,0
10128,#083664868919   ,55,#11665,750 M,1,MILAGRO - SILVER                                            ,MILAGRO - SILVER,26.99,0.0000, , ,0.0625, , , , , ,,119.41,0,0
10128,#083664868940   ,13,#11666,750 M,1,MILAGRO - REPOSADO                                          ,MILAGRO - REPOSADO,32.99,0.0000, , ,0.0625, , , , , ,,131.24,0,0
10128,#083664868971   ,5,#11667,750 M,1,MILAGRO - ANEJO                                             ,MILAGRO - ANEJO,39.99,0.0000, , ,0.0625, , , , , ,,203.94,0,0
10128,#083664869121   ,16,#11668,375 M,1,SAILOR JERRY                                                ,SAILOR JERRY,12.99,0.0000, , ,0.0625, , , , , ,,201,0,0
10128,#083664869138   ,5,#11669,200 M,1,SAILOR JERRY                                                ,SAILOR JERRY,6.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#083664869213   ,10,#11670,750 M,1,REYKA VODKA                                                 ,REYKA VODKA,21.99,0.0000, , ,0.0625, , , , , ,,88.51,0,0
10128,#083664869619   ,228,#11672,50 ML,1,SAILOR JERRY                                                ,SAILOR JERRY,1.5,0.0000, , ,0.0625, , , , , ,,169,0,0
10128,#083664869725   ,5,#11673,1.75 ,1,REYKA VODKA                                                 ,REYKA VODKA,44.99,0.0000, , ,0.0625, , , , , ,,209.94,0,0
10128,#083664869756   ,18,#11674,1.75 ,1,HENDRICK'S GIN                                              ,HENDRICK'S GIN,69.99,0.0000, , ,0.0625, , , , , ,,347.94,0,0
10128,#083664870141   ,2,#11675,750 M,1,GALLIANO L'AUTENTICO                                        ,GALLIANO L'AUTENTICO,39.99,0.0000, , ,0.0625,#080915112128   , , , , ,,161.94,0,0
10128,#083664871681   ,1,#11676,750 M,1,BALVENIE CARIBBEAN CASK 14 YR                               ,BALVENIE CARIBBEAN CASK 14 YR,99.99,0.0000, , ,0.0625, , , , , ,,446.94,0,0
10128,#083664872541   ,4,#11680,750 M,1,MONKEY SHOULDER                                             ,MONKEY SHOULDER,39.99,0.0000, , ,0.0625, , , , , ,,173.94,0,0
10128,#083664873005   ,1,#11682,750 M,1,BALVENIE DOUBLEWOOD 17 YR                                   ,BALVENIE DOUBLEWOOD 17 YR,199.99,0.0000, , ,0.0625, , , , , ,,736,0,0
10128,#083664873449   ,3,#11683,375 M,1,HENDRICK'S GIN                                              ,HENDRICK'S GIN,24.99,0.0000, , ,0.0625, , , , , ,,191.88,0,0
10128,#083664873630   ,9,#11686,1 LT ,1,DRAMBUIE                                                    ,DRAMBUIE,39.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#083664873692   ,5,#11687,750 M,1,GLENFIDDICH SPECIAL CASK                                    ,GLENFIDDICH SPECIAL CASK,74.99,0.0000, , ,0.0625, , , , , ,,336.94,0,0
10128,#083664873906   ,0,#11688,750 M,1,FISTFULL OF BOURBON                                         ,FISTFULL OF BOURBON,24.99,0.0000, , ,0.0625, , , , , ,,119.94,0,0
10128,#083664990436   ,2,#11691,750 M,1,HENDRICK'S GIN                                              ,HENDRICK'S GIN,44.99,0.0000, , ,0.0625, , , , , ,,207.54,0,0
10128,#08374165       ,24,#11694,15.2 ,1,GROLSCH LAGER                                               ,GROLSCH LAGER,11.99,0.0000, , ,0.0625,#083741503146   , , , , ,,47.2,1.20,0
10128,#083783222005   ,114,#11695,12 OZ,1,SIERRA NEVADA PALE CAN                                      ,SIERRA NEVADA PALE CAN,19.39,0.0000, , ,0.0625,#083783000016   , , , , ,,31.97,1.20,0
10128,#083783228120   ,0,#11696,12 OZ,1,SIERRA NEVADA - SEASONAL CN                                 ,SIERRA NEVADA - SEASONAL CN,19.39,0.0000, , ,0.0625,#00015345       ,#083783228229   ,#083783228243   , , ,,30,1.20,0
10128,#083783228571   ,24,#11697,12 OZ,1,SIERRA NEVADA - WILD THING                                  ,SIERRA NEVADA - WILD THING,12.99,0.0000, , ,0.0625, , , , , ,,36.4,1.20,0
10128,#083783375503   ,22,#11698,19.2 ,1,SIERRA NEVADA - HAZY LITTLE TH CN                           ,SIERRA NEVADA - HAZY LITTLE TH CN,3.45,0.0000, , ,0.0625, , , , , ,,30.65,0.75,0
10128,#083783375558   ,12,#11699,19.2 ,1,SIERRA NEVADA - BIG LITTLE THING CN                         ,SIERRA NEVADA - BIG LITTLE THING CN,3.45,0.0000, , ,0.0625, , , , , ,,31.5,0.75,0
10128,#083783381023   ,144,#11700,12 OZ,1,SIERRA NEVADA TORPEDO CAN                                   ,SIERRA NEVADA TORPEDO CAN,19.39,0.0000, , ,0.0625,#083783110036   , , , , ,,31.99,1.20,0
10128,#083783531114   ,120,#11701,12 OZ,1,SIERRA NEVADA - HAZY LITTLE TH CN                           ,SIERRA NEVADA - HAZY LITTLE TH CN,19.99,0.0000, , ,0.0625,#083783110098   ,#083783110104   , , , ,,32,1.20,0
10128,#083783575507   ,120,#11702,12 OZ,1,SIERRA NEVADA - BIG LITTLE THING CN                         ,SIERRA NEVADA - BIG LITTLE THING CN,19.99,0.0000, , ,0.0625,#083783535778   ,#083783535785   , , , ,,32,1.20,0
10128,#083804077768   ,0,#11708,187 M,1,COOK'S - BRUT                                               ,COOK'S - BRUT,12.99,0.0000, , ,0.0625,#083804074712   , , , , ,,48,0,0
10128,#083804321090   ,3,#11709,750 M,1,COOK'S SPARKLING MOSCATO                                    ,COOK'S SPARKLING MOSCATO,9.99,0.0000, , ,0.0625, , , , , ,,90,0,1
10128,#083820104035   ,126,#11710,11.2 ,1,GUINNESS PUB DRAUGHT BTL                                    ,GUINNESS PUB DRAUGHT BTL,19.39,0.0000, , ,0.0625,#083820181012   , , , , ,,29.3,1.20,0
10128,#083820123685   ,196,#11711,15 oz,1,GUINNESS DRAUGHT CN                                         ,GUINNESS DRAUGHT CN,15.59,0.0000, , ,0.0625,#083820123609   , , , , ,,40.69,1.20,0
10128,#083820138948   ,228,#11715,11.2 ,1,RED STRIPE                                                  ,RED STRIPE,14.39,0.0000, , ,0.0625,#083820359626   , , , , ,,23.5,1.20,0
10128,#083820181166   ,92,#11716,11.2 ,1,GUINNESS EXTRA FOREIGN                                      ,GUINNESS EXTRA FOREIGN,12.79,0.0000, , ,0.0625, , , , , ,,49,1.20,0
10128,#083820234800   ,18,#11719,22 OZ,1,GUINNESS EXTRA STOUT                                        ,GUINNESS EXTRA STOUT,3.95,0.0000, , ,0.0625, , , , , ,,29.15,0.60,0
10128,#083820234824   ,204,#11720,12 OZ,1,GUINNESS EXTRA STOUT BTL                                    ,GUINNESS EXTRA STOUT BTL,19.39,0.0000, , ,0.0625,#083820123555   ,#5302100001     , , , ,,29.3,1.20,0
10128,#084279977638   ,7,#11735,750 M,1,RISATA MOSCATO D'ASTI                                       ,RISATA MOSCATO D'ASTI,14.99,0.0000, , ,0.0625, , , , , ,,93.23,0,1
10128,#084279988382   ,2,#11742,750 M,1,RICURA                                                      ,RICURA,19.99,0.0000, , ,0.0625, , , , , ,,88,0,0
10128,#084279994239   ,126,#11749,50 ML,1,RICURA HORCHATA CREAM LIQUOR                                ,RICURA HORCHATA CREAM LIQUOR,1,0.0000, , ,0.0625, , , , , ,,40.2,0,0
10128,#084380361043   ,6,#11756,750 M,1,PENNSYLVANIA DUTCH - PEPPERMINT BARK                        ,PENNSYLVANIA DUTCH - PEPPERMINT BARK,17.99,0.0000, , ,0.0625, , , , , ,,153,0,0
10128,#084380864742   ,3,#11762,750 M,1,TYPHOON VSOP RUM                                            ,TYPHOON VSOP RUM,10.99,0.0000, , ,0.0625, , , , , ,,64,0,0
10128,#084444100168   ,4,#11763,750 M,1,JORDAN - CABERNET - ALEXANDER VALLEY                        ,JORDAN - CABERNET - ALEXANDER VALLEY,64.99,0.0000, , ,0.0625, , , , , ,,630,0,1
10128,#084692200948   ,3,#11764,750 M,1,ALIZE GOLD PASSION                                          ,ALIZE GOLD PASSION,22.99,0.0000, , ,0.0625, , , , , ,,104,0,0
10128,#084692201143   ,0,#11765,750 M,1,ALIZE RED PASSION                                           ,ALIZE RED PASSION,22.99,0.0000, , ,0.0625, , , , , ,,102,0,0
10128,#084692201150   ,7,#11766,375 M,1,ALIZE                                                       ,ALIZE,13.99,0.0000, , ,0.0625, , , , , ,,0.0000,0,0
10128,#084692206148   ,0,#11767,750 M,1,ALIZE BLUE PASSION                                          ,ALIZE BLUE PASSION,22.99,0.0000, , ,0.0625, , , , , ,,102,0,0
10128,#084692300846   ,5,#11768,750 M,1,TAYLOR FLADGATE VINTAGE PORT                                ,TAYLOR FLADGATE VINTAGE PORT,24.99,0.0000, , ,0.0625, , , , , ,,192,0,1
10128,#084692300945   ,5,#11769,750 M,1,TAYLOR FLADGATE TAWNY PORTO 10                              ,TAYLOR FLADGATE TAWNY PORTO 10,34.99,0.0000, , ,0.0625, , , , , ,,281.9,0,1
10128,#084692301041   ,2,#11770,750 M,1,TAYLOR FLADGATE TAWNY PORTO 20                              ,TAYLOR FLADGATE TAWNY PORTO 20,54.99,0.0000, , ,0.0625, , , , , ,,500.76,0,1
10128,#084692303649   ,9,#11771,750 M,1,FONSECA PORTO BIN 27                                        ,FONSECA PORTO BIN 27,19.97,0.0000, , ,0.0625, , , , , ,,159.84,0,0
10128,#084692400546   ,38,#11773,750 M,1,LOUIS JADOT BEAUJOLAIS VILLAGE                              ,LOUIS JADOT BEAUJOLAIS VILLAGE,16.99,0.0000, , ,0.0625, , , , , ,,117.91,0,1
10128,#084692418541   ,12,#11774,750 M,1,LOUIS JADOT - CHARDONNAY                                    ,LOUIS JADOT - CHARDONNAY,16.99,0.0000, , ,0.0625, , , , , ,,120.52,0,1
10128,#084692616879   ,5,#11780,750 M,1,CROFT TAWNY PORTO                                           ,CROFT TAWNY PORTO,21.99,0.0000, , ,0.0625, , , , , ,,160,0,1
10128,#084704010695   ,13,#11782,750 M,1,KORBEL - PROSECCO                                           ,KORBEL - PROSECCO,14.99,0.0000, , ,0.0625, , , , , ,,143.88,0,0
10128,#084704091328   ,15,#11783,750 M,1,KORBEL BRUT                                                 ,KORBEL BRUT,12.97,0.0000, , ,0.0625, , , , , ,,72.18,0,0
10128,#084704091472   ,78,#11784,750 M,1,KORBEL EXTRA DRY                                            ,KORBEL EXTRA DRY,12.97,0.0000, , ,0.0625, , , , , ,,143.47,0,0
10128,#085000003930   ,24,#11788,1.75 ,1,E & J  VSOP                                                 ,E & J  VSOP,24.99,0.0000, , ,0.0625, , , , , ,,120,0,0
10128,#085000004210   ,42,#11789,200 M,1,E & J  VS                                                   ,E & J  VS,3.99,0.0000, , ,0.0625, , , , , ,,72,0,0
10128,#085000007044   ,12,#11795,1.5 L,1,CARLO ROSSI CHABLIS                                         ,CARLO ROSSI CHABLIS,8.99,0.0000, , ,0.0625, , , , , ,,42,0,0
10128,#085000007488   ,33,#11796,750 M,1,ANDRE EXTRA DRY                                             ,ANDRE EXTRA DRY,7.99,0.0000, , ,0.0625, , , , , ,,66.34,0,1
10128,#085000010235   ,10,#11801,4 LT ,1,CARLO ROSSI CHIANTI                                         ,CARLO ROSSI CHIANTI,17.99,0.0000, , ,0.0625, , , , , ,,57,0,0
10128,#085000012017   ,73,#11803,750 M,1,WHITEHAVEN - SAUVIGNON BLANC                                ,WHITEHAVEN - SAUVIGNON BLANC,17.99,0.0000, , ,0.0625, , , , , ,,189.31,0,0
10128,#085000012680   ,5,#11806,750 M,1,ANDRE COLD DUCK                                             ,ANDRE COLD DUCK,7.99,0.0000, , ,0.0625,#085000007471   , , , , ,,56,0,1
10128,#085000013908   ,13,#11809,750 M,1,E & J  XO                                                   ,E & J  XO,14.99,0.0000, , ,0.0625,#085000009154   , , , , ,,126.46,0,0
10128,#085000014301   ,4,#11810,1.75 ,1,NEW AMSTERDAM GIN                                           ,NEW AMSTERDAM GIN,24.99,0.0000, , ,0.0625, , , , , ,,116,0,0
10128,#085000014448   ,22,#11813,750 M,1,BAREFOOT PINOT GRIGIO                                       ,BAREFOOT PINOT GRIGIO,7.49,0.0000, , ,0.0625, , , , , ,,55.99,0,1
10128,#085000014479   ,3,#11814,4 LT ,1,CARLO ROSSI MERLOT                                          ,CARLO ROSSI MERLOT,18.99,0.0000, , ,0.0625, , , , , ,,60.4,0,0
10128,#085000016671   ,33,#11817,1.5 L,1,BAREFOOT MOSCATO                                            ,BAREFOOT MOSCATO,11.99,0.0000, , ,0.0625, , , , , ,,64.86,0,0
10128,#085000016824   ,0,#11819,750 M,1,CAMARENA SILVER                                             ,CAMARENA SILVER,22.99,0.0000, , ,0.0625, , , , , ,,212,0,0
10128,#085000016916   ,3,#11820,1.5 L,1,MADRIA SANDRIA                                              ,MADRIA SANDRIA,9.99,0.0000, , ,0.0625, , , , , ,,44,0,0
10128,#085000017227   ,14,#11822,750 M,1,NEW AMSTERDAM GIN                                           ,NEW AMSTERDAM GIN,14.99,0.0000, , ,0.0625,#085000014318   , , , , ,,142,0,0
10128,#085000017302   ,2,#11823,1.75 ,1,CAMARENA REPOSADO                                           ,CAMARENA REPOSADO,39.99,0.0000, , ,0.0625, , , , , ,,198,0,0
10128,#085000017326   ,0,#11824,750 M,1,CAMARENA REPOSADO                                           ,CAMARENA REPOSADO,22.99,0.0000, , ,0.0625, , , , , ,,212,0,0
10128,#085000017739   ,70,#11826,750 M,1,LA MARCA - PROSECCO                                         ,LA MARCA - PROSECCO,16.98,0.0000, , ,0.0625, , , , , ,,171.96,0,0
10128,#085000018194   ,13,#11827,750 M,1,ALAMOS - MALBEC                                             ,ALAMOS - MALBEC,14.99,0.0000, , ,0.0625, , , , , ,,111.09,0,1
10128,#085000018682   ,11,#11829,1.5 L,1,BAREFOOT SWEET RED                                          ,BAREFOOT SWEET RED,11.99,0.0000, , ,0.0625, , , , , ,,59.88,0,0
10128,#085000018828   ,7,#11830,1.75 ,1,E & J  XO                                                   ,E & J  XO,23.99,0.0000, , ,0.0625, , , , , ,,132.86,0,0
10128,#085000019498   ,16,#11833,750 M,1,NEW AMSTERDAM VODKA                                         ,NEW AMSTERDAM VODKA,14.99,0.0000, , ,0.0625, , , , , ,,128,0,0
10128,#085000019511   ,6,#11834,1.75 ,1,NEW AMSTERDAM VODKA                                         ,NEW AMSTERDAM VODKA,21.99,0.0000, , ,0.0625, , , , , ,,113.96,0,0
10128,#085000020005   ,3,#11838,1.5 L,1,MADRIA SANGRIA MOSCATO                                      ,MADRIA SANGRIA MOSCATO,9.99,0.0000, , ,0.0625, , , , , ,,44,0,0
10128,#085000020289   ,15,#11840,1.5 L,1,BAREFOOT RED MOSCATO                                        ,BAREFOOT RED MOSCATO,11.99,0.0000, , ,0.0625, , , , , ,,58.46,0,0
10128,#085000020456   ,6,#11848,750 M,1,BAREFOOT PINK MOSCATO                                       ,BAREFOOT PINK MOSCATO,7.49,0.0000, , ,0.0625, , , , , ,,67.34,0,1
10128,#085000020609   ,29,#11853,1.5 L,1,BAREFOOT PINK MOSCATO                                       ,BAREFOOT PINK MOSCATO,11.99,0.0000, , ,0.0625, , , , , ,,61.68,0,0
10128,#085000021590   ,1,#11858,750 M,1,WILLIAM HILL - CHARDONNAY                                   ,WILLIAM HILL - CHARDONNAY,14.99,0.0000, , ,0.0625, , , , , ,,1,0,0
10128,#085000021699   ,4,#11862,1.75 ,1,NEW AMSTERDAM COCONUT                                       ,NEW AMSTERDAM COCONUT,21.99,0.0000, , ,0.0625, , , , , ,,107.94,0,0
10128,#085000022269   ,0,#11865,750 M,1,ANDRE MOSCATO                                               ,ANDRE MOSCATO,7.99,0.0000, , ,0.0625, , , , , ,,63.39,0,1
10128,#085000022337   ,0,#11870,1.75 ,1,NEW AMSTERDAM PINEAPPLE                                     ,NEW AMSTERDAM PINEAPPLE,21.99,0.0000, , ,0.0625, , , , , ,,107.94,0,0
10128,#085000022849   ,9,#11872,1.5 L,1,LA MARCA - PROSECCO                                         ,LA MARCA - PROSECCO,29.99,0.0000, , ,0.0625, , , , , ,,144,0,0
10128,#085000022948   ,2,#11874,3 LT ,1,BAREFOOT BOX - CAB                                          ,BAREFOOT BOX - CAB,18.49,0.0000, , ,0.0625, , , , , ,,80,0,0
10128,#085000022955   ,6,#11875,3 LT ,1,BAREFOOT BOX - PINOT GRIGIO                                 ,BAREFOOT BOX - PINOT GRIGIO,18.49,0.0000, , ,0.0625, , , , , ,,101.94,0,0
10128,#085000022986   ,1,#11876,750 M,1,GALLO FAMILY SWEET WINES                                    ,GALLO FAMILY SWEET WINES,4.99,0.0000, , ,0.0625, , , , , ,,40,0,0
10128,#085000023488   ,0,#11884,750 M,1,APOTHIC - CRUSH                                             ,APOTHIC - CRUSH,11.99,0.0000, , ,0.0625, , , , , ,,88,0,0
10128,#085000025246   ,0,#11891,750 M,1,ANDRE BRUT ROSE                                             ,ANDRE BRUT ROSE,7.99,0.0000, , ,0.0625, , , , , ,,64,0,1
10128,#085000025321   ,5,#11892,750 M,1,DARK HORSE - BRUT                                           ,DARK HORSE - BRUT,10.99,0.0000, , ,0.0625, , , , , ,,96,0,1
10128,#085000026083   ,6,#11897,3 LT ,1,BAREFOOT BOX - MOSCATO                                      ,BAREFOOT BOX - MOSCATO,18.49,0.0000, , ,0.0625, , , , , ,,84,0,0
10128,#085000027134   ,6,#11901,375 M,1,DARK HORSE - ROSE CAN                                       ,DARK HORSE - ROSE CAN,5.49,0.0000, , ,0.0625, , , , , ,,48,0,0
10128,#085000027141   ,5,#11902,375 M,1,DARK HORSE - PINOT GRIGIO CAN                               ,DARK HORSE - PINOT GRIGIO CAN,5.49,0.0000, , ,0.0625, , , , , ,,48,0,0
10128,#085000028551   ,3,#11906,3 LT ,1,BAREFOOT BOX - PINOT NOIR                                   ,BAREFOOT BOX - PINOT NOIR,18.49,0.0000, , ,0.0625, , , , , ,,86,0,0
10128,#085000028568   ,4,#11907,3 LT ,1,BAREFOOT BOX - RED SANGRIA                                  ,BAREFOOT BOX - RED SANGRIA,18.49,0.0000, , ,0.0625, , , , , ,,84,0,0
10128,#085000029008   ,30,#11909,750 M,1,BAREFOOT FMOSCATO - PEACH                                   ,BAREFOOT FMOSCATO - PEACH,7.49,0.0000, , ,0.0625, , , , , ,,56.08,0,1
10128,#085000029015   ,11,#11910,750 M,1,BAREFOOT FMOSCATO - STRAWBERRY                              ,BAREFOOT FMOSCATO - STRAWBERRY,7.49,0.0000, , ,0.0625, , , , , ,,56,0,1
10128,#085000029022   ,11,#11911,750 M,1,BAREFOOT FMOSCATO - APPLE                                   ,BAREFOOT FMOSCATO - APPLE,7.49,0.0000, , ,0.0625, , , , , ,,64.75,0,1
10128,#085000029626   ,17,#11912,750 M,1,NEW AMSTERDAM - PINK WHITNEY                                ,NEW AMSTERDAM - PINK WHITNEY,15.99,0.0000, , ,0.0625, , , , , ,,127.93,0,0
10128,#085000029862   ,1044,#11913,12 OZ,1,HIGH NOON - VARIETY PACK 12 PK                              ,HIGH NOON - VARIETY PACK 12 PK,26.99,24.99, ,/ /,0.0625, , , , , ,,41.33,0,0
10128,#085000029923   ,32,#11914,750 M,1,BAREFOOT FMOSCATO - WATERMELON                              ,BAREFOOT FMOSCATO - WATERMELON,7.49,0.0000, , ,0.0625, , , , , ,,55.02,0,1
10128,#085000031513   ,200,#11921,12 OZ,1,HIGH NOON - VARIETY PACK #1                                 ,HIGH NOON - VARIETY PACK #1,19.99,17.99, ,/ /,0.0625, , , , , ,,45,0,0
10128,#085000032176   ,10,#11923,750 M,1,BAREFOOT FMOSCATO - MANGO                                   ,BAREFOOT FMOSCATO - MANGO,7.49,0.0000, , ,0.0625, , , , , ,,56.11,0,1
10128,#085000032442   ,0,#11924,750 M,1,LA MARCA - ROSE                                             ,LA MARCA - ROSE,16.99,0.0000, , ,0.0625, , , , , ,,135.96,0,0
10128,#085000032558   ,104,#11925,12 OZ,1,HIGH NOON - VARIETY PACK #2 TROPICAL                        ,HIGH NOON - VARIETY PACK #2 TROPICAL,19.99,17.99, ,/ /,0.0625, , , , , ,,49.5,0,0
